genero;pais;edad;hogar;estudios;empleo;conocermoocs;moocsrealizados;moocstrabajo;moocquierocontactos;moocquierocompartir;moocquieropersonas;moocquieroorganizaciones;moocquierootro;activo;potencialmdperiodicos;potencialmdtele;potencialmdradio;potencialmdredes;potencialmdinternet;perfilperiodicos;perfiltelevision;perfilradio;perfilredes;perfilinternet;potencialmooc;potencialeducformal;potencialeducfamiliar;edadeducaccion;valorainteligencia;valoraentusiasmo;valorainiciativas;valoradifusion;valoraconectar
Femenino;España;29;Otro;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;3;4;5;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;4;5;5
Masculino;Argentina;27;vivo con mis padres;Estudios medios;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;0;ninguno de ellos;Sí;Sí;Sí;Sí;Articular conconocimientos ya adquiridos.;3;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;5;10-20 años;4;5;4;4;5
Femenino;México;37;vivo solo;Master;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;3;4;5;3;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;10-20 años;4;4;5;5;5
Masculino;México;30;vivo con mis padres;Estudios superiores;desempleado pero no en búsqueda activa de empleo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;3;4;4;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;5;10-20 años;4;3;5;4;3
Masculino;México;29;vivo con mis padres;Universitario;desempleado y en búsqueda de empleo;Otro;1;todos ellos;Sí;No;Sí;Sí;0;3;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;4;5;0-10 años;5;4;4;5;5
Femenino;México;21;vivo con mis padres;Estudios superiores;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;No;Conocer mas del tema;3;3;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;4;4;5;5;4
Femenino;México;22;convivencia con compañeros de piso;Estudios superiores;estudiante;Leí sobre MOOCs en revistas y publicaciones especializadas;0;ninguno de ellos;No;Sí;Sí;Sí;0;3;4;5;4;5;4;Consumidor;Consumidor;Consumidor;Productor;Colaborador;5;5;5;10-20 años;5;5;5;5;5
Femenino;Perú;22;vivo con mis padres;Estudios medios;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;3;5;4;4;5;5;Colaborador;Consumidor;Consumidor;Productor;Productor;5;5;5;0-10 años;1;1;1;1;1
Masculino;Otro;42;convivencia en pareja;Estudios medios;desempleado y en búsqueda de empleo;Otro;0;ninguno de ellos;No;No;No;Sí;0;3;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;4;4;4;4;4
Femenino;México;23;vivo con mis padres;Estudios superiores;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;3;3;5;2;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Femenino;Perú;26;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;3;2;5;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Brasil;30;convivencia en pareja;Universitario;autónomo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;3;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;México;33;vivo solo;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;No;0;3;4;4;3;5;4;Consumidor;Consumidor;Consumidor;Productor;Colaborador;4;4;4;10-20 años;4;4;4;4;4
Femenino;Colombia;23;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;4;cerca de la mitad de ellos;Sí;Sí;Sí;No;0;3;4;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;3;4;4;4
Femenino;México;20;convivencia con compañeros de piso;Universitario;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;No;No;0;3;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;1;1;1;1;1
Masculino;México;20;vivo con mis padres;Universitario;estudiante;Mi universidad los ofrece;0;ninguno de ellos;No;No;Sí;Sí;0;3;3;4;4;3;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;3;5;4;0-10 años;4;4;4;4;3
Femenino;Colombia;23;vivo con mis padres;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;6;cerca de tres cuartos de ellos;Sí;No;Sí;No;0;3;5;3;4;5;5;Colaborador;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;4;5;5;5
Masculino;Brasil;51;convivencia en pareja;Master;asalariado;Leí sobre MOOCs en revistas y publicaciones especializadas;0;ninguno de ellos;No;No;No;Sí;0;3;3;4;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;4;5;10-20 años;4;4;4;4;4
Femenino;México;50;Otro;Universitario;asalariado;Otro;2;cerca de la mitad de ellos;No;No;No;No;AMPLIAR MIS CONOCIMIENTOS;3;5;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;4;4;4
Femenino;Colombia;41;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;Sí;No;No;No;0;3;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;1;1;1;1;1
Femenino;México;35;convivencia en pareja;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;No;No;Sí;0;3;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;México;20;convivencia con compañeros de piso;Universitario;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;No;No;0;3;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;México;59;convivencia en pareja;Estudios medios;asalariado;Otro;2;todos ellos;No;No;Sí;No;0;3;5;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;4;4;4
Femenino;México;26;vivo con mis padres;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;Sí;0;3;4;3;2;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;4;0-10 años;5;5;5;5;5
Masculino;Perú;27;vivo con mis padres;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;1;cerca de un cuarto de ellos;Sí;No;Sí;Sí;0;3;4;5;5;4;3;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;5;5;4;4;5
Masculino;México;23;vivo con mis padres;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;3;5;4;4;5;4;Colaborador;Consumidor;Consumidor;Consumidor;Colaborador;4;4;5;0-10 años;4;4;5;4;4
Femenino;Argentina;26;vivo solo;Universitario;desempleado y en búsqueda de empleo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;3;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Colaborador;5;2;4;0-10 años;4;3;4;4;4
Femenino;Brasil;40;convivencia en pareja;Master;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;3;4;5;4;5;5;Colaborador;Consumidor;Colaborador;Productor;Productor;5;5;5;0-10 años;3;3;4;4;4
Femenino;Perú;51;convivencia en pareja;Universitario;Otro;Otro;2;todos ellos;No;Sí;Sí;Sí;0;3;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Productor;5;5;5;10-20 años;4;4;5;5;5
Masculino;España;56;vivo solo;Master;autónomo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;3;5;5;3;5;3;Consumidor;Consumidor;Colaborador;Colaborador;Consumidor;3;4;4;10-20 años;4;4;3;4;3
Masculino;Francia;28;vivo solo;Master;desempleado y en búsqueda de empleo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;3;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;México;21;vivo con mis padres;Estudios medios;estudiante;El MOOC era parte de los cursos que realizaba;2;ninguno de ellos;No;No;No;No;conocer acerca de la basura marina;3;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;5;0-10 años;4;4;4;4;4
Femenino;Brasil;35;vivo solo;Doctorado;autónomo;Me encontré en una situación en la que se hablaba de los MOOCs;0;ninguno de ellos;Sí;Sí;No;No;0;3;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Productor;Consumidor;5;5;5;0-10 años;3;4;3;4;4
Femenino;El Salvador;30;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;No;aprender;3;2;3;3;4;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;4;0-10 años;4;3;3;4;4
Femenino;México;24;convivencia con compañeros de piso;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;2;cerca de un cuarto de ellos;No;Sí;No;No;Aprender;3;4;5;5;5;5;Productor;Colaborador;Colaborador;Consumidor;Consumidor;5;5;5;0-10 años;4;5;5;4;5
Femenino;México;21;vivo con mis padres;Universitario;estudiante;Alguien que conozco me recomendó probar los MOOCs;1;cerca de la mitad de ellos;No;Sí;No;No;0;3;3;3;3;3;3;Productor;Productor;Productor;Productor;Productor;3;3;3;0-10 años;3;3;3;3;3
Femenino;Brasil ;55;convivencia con compañeros de piso;Diplomado;autónomo;Alguien que conozco me recomendó probar los MOOCs;1;ninguno de ellos;No;No;No;Sí;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;10-20 años;3;3;4;4;4
Femenino;Perú;23;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;No;No;0;3;3;5;3;5;3;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;10-20 años;4;5;4;5;5
Femenino;Brasil;28;vivo con mis padres;Estudios superiores;desempleado y en búsqueda de empleo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;2;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Productor;5;4;5;0-10 años;4;4;3;4;4
Femenino;España;30;Otro;Universitario;desempleado pero no en búsqueda activa de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;2;4;4;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;3;5;5;10-20 años;3;4;4;4;4
Masculino;Venezuela;28;vivo con mis padres;Universitario;asalariado;Otro;2;todos ellos;No;No;No;No;CAPACITACIÓN SOBRE BASURA MARINA;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;20-30 años;4;4;4;4;4
Masculino;Colombia;26;vivo con mis padres;Estudios medios;autónomo;Otro;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;2;4;4;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;2;2;0-10 años;5;4;4;4;4
Masculino;Perú;30;vivo con mis padres;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;todos ellos;No;No;Sí;Sí;0;2;4;5;5;5;4;Consumidor;Productor;Productor;Consumidor;Colaborador;3;5;5;10-20 años;4;4;3;4;4
Femenino;España;21;convivencia con compañeros de piso;Estudios medios;estudiante;Mi universidad los ofrece;0;ninguno de ellos;No;Sí;No;No;0;2;4;5;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;1;1;1;1;1
Femenino;Argentina;30;convivencia en pareja;Estudios superiores;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;Sí;No;No;No;Ampliar mi conocimiento sobre la temática;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Femenino;España;34;vivo con mis padres;Estudios superiores;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;2;ninguno de ellos;No;No;Sí;No;0;2;4;4;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;4;0-10 años;4;4;4;4;4
Femenino;México;41;vivo solo;Doctorado;asalariado;Navegaba por la red y por casualidad los encontré;5;todos ellos;No;No;No;Sí;0;2;5;5;5;5;5;Productor;Productor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;5;5;4;4;5
Masculino;México;26;vivo con mis padres;Universitario;autónomo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;No;No;0;2;3;4;3;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Productor;3;3;4;10-20 años;4;4;3;4;4
Masculino;Brasil;35;convivencia en pareja;Estudios medios;militar;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;Sí;0;2;5;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;4;4;5;5;5
Femenino;Guatemala;26;vivo con mis padres;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;Sí;No;No;0;2;4;5;5;4;3;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;3;5;5;10-20 años;3;4;4;3;4
Masculino;Colombia;29;vivo con mis padres;Universitario;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;3;ninguno de ellos;No;No;Sí;No;Ampliar conocimiento;2;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;20-30 años;3;4;4;4;4
Femenino;México;25;convivencia en pareja;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;No;No;No;No;Aprender para compartir el conocimiento y las habilidades adquiridas ;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;5;5;5;5;5
Femenino;Argentina;26;vivo solo;Universitario;desempleado y en búsqueda de empleo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Consumidor;4;4;5;0-10 años;4;4;4;4;4
Femenino;México;22;vivo con mis padres;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;Sí;0;2;4;5;4;5;5;Colaborador;Colaborador;Colaborador;Consumidor;Consumidor;5;5;5;10-20 años;4;3;4;5;5
Femenino;México;22;convivencia con compañeros de piso;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;Sí;No;0;2;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;4;5;5;5;5
Femenino;Brasil;19;vivo con mis padres;Estudios medios;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;2;5;5;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;20-30 años;5;5;5;5;5
Masculino;Brasil;40;convivencia en pareja;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Masculino;Perú;20;vivo con mis padres;Otro;estudiante;Navegaba por la red y por casualidad los encontré;2;cerca de la mitad de ellos;No;No;Sí;No;0;2;2;5;4;5;3;Colaborador;Consumidor;Colaborador;Consumidor;Consumidor;5;5;5;0-10 años;4;3;3;4;4
Femenino;Brasil;27;vivo con mis padres;Universitario;estudiante;Leí sobre MOOCs en revistas y publicaciones especializadas;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;2;5;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;4;4;4
Femenino;México;21;vivo con mis padres;Estudios medios;estudiante;El MOOC era parte de los cursos que realizaba;2;cerca de un cuarto de ellos;No;Sí;No;No;0;2;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;4;5;0-10 años;2;3;1;2;3
Femenino;México;21;vivo con mis padres;Estudios medios;estudiante;El MOOC era parte de los cursos que realizaba;1;cerca de un cuarto de ellos;No;No;Sí;No;0;2;2;5;3;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;4;5;0-10 años;2;3;1;2;2
Femenino;Argentina;23;vivo con mis padres;Estudios superiores;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;5;4;4;4
Femenino;Bélgica;24;convivencia en pareja;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;2;4;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;20-30 años;5;5;5;5;5
Masculino;Colombia;25;convivencia en pareja;Universitario;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;2;todos ellos;Sí;No;Sí;Sí;0;2;5;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;1;1;10-20 años;5;4;5;4;4
Masculino;Brasil;47;convivencia en pareja;Universitario;asalariado;Otro;0;ninguno de ellos;No;No;Sí;Sí;0;2;4;4;4;3;3;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;4;10-20 años;3;4;4;3;4
Femenino;México;34;vivo con mis padres;Estudios superiores;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;5;cerca de tres cuartos de ellos;No;No;Sí;No;Conocer sobre el problema y sus posibles soluciones.;2;3;5;5;4;3;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;4;5;0-10 años;5;4;5;4;5
Femenino;México;24;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;1;todos ellos;No;No;Sí;No;0;2;4;5;3;5;5;Productor;Productor;Productor;Consumidor;Productor;5;5;5;0-10 años;5;5;5;5;5
Masculino;Brasil;22;vivo con mis padres;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;Sí;Sí;Sí;Sí;0;2;5;5;3;5;4;Colaborador;Colaborador;Consumidor;Productor;Colaborador;4;4;4;20-30 años;5;5;5;5;5
Masculino;Brasil;26;vivo con mis padres;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;2;3;5;5;4;5;Consumidor;Consumidor;Consumidor;Productor;Productor;5;4;5;0-10 años;4;4;5;4;5
Masculino;Chile;24;vivo con mis padres;Estudios medios;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;No;No;0;2;4;5;3;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;4;3;4;4;4
Femenino;Colombia;24;convivencia con compañeros de piso;Estudios medios;estudiante;Navegaba por la red y por casualidad los encontré;1;todos ellos;No;No;Sí;Sí;0;2;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;3;4;4;4;5
Masculino;Brasil;48;convivencia en pareja;Master;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;2;5;5;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;4;4;4;4;4
Femenino;México;39;vivo solo;Master;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;Sí;No;No;Sí;0;1;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Productor;5;5;5;0-10 años;1;1;1;1;1
Femenino;Panamá;24;convivencia con compañeros de piso;Master;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;cerca de un cuarto de ellos;No;No;Sí;Sí;0;1;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;4;4;5;5;5
Masculino;Venezuela;48;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;1;4;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;5;5;4;5
Masculino;Perú;21;vivo con mis padres;Estudios medios;estudiante;Navegaba por la red y por casualidad los encontré;0;cerca de un cuarto de ellos;Sí;Sí;Sí;No;0;1;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Femenino;México;27;vivo solo;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;1;4;4;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;1;1;1;1;1
Masculino;Brasil;46;Otro;Estudios superiores;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;1;todos ellos;No;Sí;No;No;0;1;4;5;5;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;4;5;4;4;5
Femenino;Panamá;56;convivencia en pareja;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;Sí;No;No;0;1;4;4;4;3;3;Consumidor;Productor;Productor;Consumidor;Productor;5;5;5;10-20 años;4;4;4;4;4
